mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6080004692077636,0.008919551192314858,0.004023981094360351,0.0021955861158568656,6,160,"{'max_depth': 6, 'n_estimators': 160}",-21336.458730201197,-20045.691874464897,-23720.24939800942,-21232.786186322774,-20762.060158925513,-21419.44926958476,1237.3181959947763,105
0.6438973903656006,0.01590159781172922,0.0074462413787841795,0.0029478062915399145,6,170,"{'max_depth': 6, 'n_estimators': 170}",-21332.188958154966,-20055.542915239726,-23719.327402611303,-21251.04909567637,-20751.99892979452,-21422.021460295375,1235.4035636973422,106
0.6781249523162842,0.008147599852135125,0.006049633026123047,0.004939508127166612,6,180,"{'max_depth': 6, 'n_estimators': 180}",-21359.399159888697,-20063.873087007705,-23730.17841663099,-21282.115167487158,-20784.270159995718,-21443.96719820206,1232.8803272169253,107
0.7227699756622314,0.010512914746782459,0.003827953338623047,0.0031335731026768867,6,190,"{'max_depth': 6, 'n_estimators': 190}",-21352.208984375,-20070.916069135274,-23749.031744970034,-21329.540012307363,-20803.440469820205,-21461.027456121577,1235.2266469150425,108
0.7688214302062988,0.013664551668563936,0.006246089935302734,0.0043370774170881496,6,200,"{'max_depth': 6, 'n_estimators': 200}",-21367.676088934077,-20108.086659888697,-23752.923252889555,-21321.937152183218,-20815.515812285958,-21473.2277932363,1226.966729211369,109
0.7831612586975097,0.013064147950349898,0.007146358489990234,0.003716232529305091,6,210,"{'max_depth': 6, 'n_estimators': 210}",-21390.673895012842,-20114.132919520547,-23738.084051262842,-21336.820981378423,-20837.032721532534,-21483.348913741436,1217.0757325305858,110
0.844968843460083,0.011029158058157393,0.004719972610473633,0.0038582503165375697,6,220,"{'max_depth': 6, 'n_estimators': 220}",-21400.08299443493,-20124.693560038526,-23746.862371575342,-21364.371120505137,-20848.49459546233,-21496.900928403255,1215.9480410340552,111
0.9743298530578614,0.023810405707511167,0.010160160064697266,0.0072610290020313035,6,230,"{'max_depth': 6, 'n_estimators': 230}",-21402.18608197774,-20120.771698416094,-23754.26977204623,-21375.920483732876,-20865.999959867295,-21503.829599208046,1217.4439554825628,112
1.0046640872955321,0.025577902258283356,0.009268856048583985,0.001009687899872028,6,240,"{'max_depth': 6, 'n_estimators': 240}",-21418.541671125855,-20116.624745826197,-23764.602418664384,-21371.78779163099,-20883.756354345034,-21511.062596318494,1220.1941946938146,114
1.0938170909881593,0.029047542401533382,0.004632186889648437,0.0035795883548805853,6,250,"{'max_depth': 6, 'n_estimators': 250}",-21420.202295590752,-20135.24513056507,-23765.424296339897,-21377.48889661815,-20893.318854345034,-21518.33589469178,1215.109931446269,115
1.0812469959259032,0.04116537515044617,0.006847667694091797,0.0024134569874202545,6,260,"{'max_depth': 6, 'n_estimators': 260}",-21435.494970034248,-20134.964094606163,-23759.94852311644,-21389.22777985873,-20890.779149721748,-21522.082903467468,1212.9166092590579,116
1.0181018829345703,0.005186775779771644,0.006165695190429687,0.003923773625837564,6,270,"{'max_depth': 6, 'n_estimators': 270}",-21433.450610017124,-20139.851883561645,-23763.10263270548,-21401.05235980308,-20895.544975385274,-21526.60049229452,1212.2445155534704,117
1.064973497390747,0.019509734164266303,0.006429338455200195,0.0034532792710212567,6,280,"{'max_depth': 6, 'n_estimators': 280}",-21441.123715753423,-20152.003250749145,-23764.745371361303,-21404.30274775257,-20899.990234375,-21532.433063998287,1209.4249389417678,118
1.0813570499420166,0.007347404213327385,0.008762931823730469,0.00167416797338652,6,290,"{'max_depth': 6, 'n_estimators': 290}",-21449.747110445205,-20158.07590432363,-23766.196235552226,-21412.792754708906,-20908.624571917808,-21539.087315389555,1207.3625734588081,119
1.0488715171813965,0.08509343617812044,0.003248167037963867,0.002739674332302161,6,300,"{'max_depth': 6, 'n_estimators': 300}",-21457.34879334332,-20160.231552333047,-23763.78975813356,-21417.28516962757,-20907.621575342466,-21541.255369755992,1205.8844556024721,120
